row_id,idFinal,source_text,reference_text,idcod,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8,lex,rules_list,n_rules,main_rule,main_rule_name,families_list,n_families,main_family,src_words,src_sentences,has_number,has_money,has_percent,n_rules_bucket,length_bucket,lex_bucket,stratum,split_stratum
5,74_LibroBAC.pdf,"Luego de haber obtenido la anterior información y haber hecho acopio de las fuentes bibliográficas y virtuales respectivas, el equipo procedió a realizar la redacción o construcción del libro.",El equipo realizó la redacción del libro luego de obtener la información anterior y reunir las fuentes bibliográficas y virtuales respectivas.,Fiorella,19.0,5.0,6.0,1.0,,,,,,1,"[19, 5, 6, 1]",4,19.0,Sentence Order,"['structural', 'reduction', 'lexical']",3,structural,29,1,0,0,0,r4plus,long,1,fam=structural | rules=r4plus | len=long | num=0 | lex=1,fam=structural | rules=r4plus | len=long
591,601_LibroBAC.pdf,"Asimismo, debe proporcionar conocimientos y destrezas en el manejo de los gastos básicos basados en un presupuesto y en un equilibrio entre ingresos y egresos también básicos.","Asimismo, debe mostrar destreza en el manejo de los gastos básicos de acuerdo con un presupuesto y el equilibrio entre ingresos y egresos.",María Annette,5.0,1.0,,,,,,,,1,"[5, 1]",2,5.0,Unnecessary Words,"['reduction', 'lexical']",2,reduction,27,1,0,0,0,r2,long,1,fam=reduction | rules=r2 | len=long | num=0 | lex=1,fam=reduction | rules=r2 | len=long
598,616_LibroBAC.pdf,"Al respecto debe señalarse que la educación financiera sirve, en este caso y como ya se anticipó, para contribuir con la formación, en el manejo de herramientas financieras, de la población en general y, como se mencionó anteriormente y, de manera particular, de la conformada por jóvenes entre los 15 y los 20 años, que a su vez comprenden dos subpoblaciones: la población que estudia en la educación diversificada y la que no estudia y que, por consiguiente, está fuera de las aulas y quizás parte de ella, involucrada en la fuerza laboral del país.","Al respecto, la educación financiera contribuye con la formación en el manejo de herramientas financieras de la población en general, y de los jóvenes entre los quince y veinte años en particular, que a su vez comprenden dos subpoblaciones: quienes estudian en la educación diversificada y quienes no, y por consiguiente una parte está involucrada en la fuerza laboral del país.",María Annette,5.0,16.0,6.0,15.0,14.0,9.0,,,,0,"[5, 16, 6, 15, 14, 9]",6,5.0,Unnecessary Words,"['reduction', 'lexical', 'structural', 'morphosyntactic']",4,reduction,95,1,1,0,0,r4plus,long,0,fam=reduction | rules=r4plus | len=long | num=1 | lex=0,fam=reduction | rules=r4plus | len=long
601,622_LibroBAC.pdf,"Aprender a Tener: Aprender a Tener, significa colocar por encima del dinero, la vida, la dignidad, los valores y principios con que nos guiamos.","Aprender a Tener: significa colocar la dignidad, los valores y principios por encima del dinero.",María Annette,5.0,19.0,,,,,,,,0,"[5, 19]",2,5.0,Unnecessary Words,"['reduction', 'structural']",2,reduction,24,1,0,0,0,r2,medium,0,fam=reduction | rules=r2 | len=medium | num=0 | lex=0,fam=reduction | rules=r2 | len=medium
605,635_LibroBAC.pdf,"Por el contrario, si cuentan con una adecuada instrucción financiera, podrían estar incentivados para ser parte de los beneficios de los servicios financieros, así como exigir a los proveedores de estos servicios, productos que realmente respondan a sus necesidades y que lleguen a tener un impacto positivo tanto en la inversión como en el crecimiento económico del país.","Por el contrario, si cuentan con una adecuada instrucción financiera podrían incentivarse con los beneficios de los servicios financieros, así como exigir productos que respondan a sus necesidades y lleguen a tener un impacto positivo tanto en la inversión como en el crecimiento económico del país.",María Annette,6.0,16.0,,,,,,,,0,"[6, 16]",2,6.0,Complex Phrases,"['lexical', 'reduction']",2,lexical,58,1,0,0,0,r2,long,0,fam=lexical | rules=r2 | len=long | num=0 | lex=0,fam=lexical | rules=r2 | len=long
612,866_LibroBAC.pdf,"El enfoque integral que se plantea para la educación financiera y la importancia que se le asigna, permiten identificar y definir los diversos aspectos que comprende, entre los que pueden citarse: la conceptualización sobre educación, libertad o independencia financiera; los elementos básicos de economía; la economía, recursos y productividad; la riqueza económica individual, familiar y de la nación; el dinero y las finanzas; el ahorro y sus implicaciones; el presupuesto personal y familiar; la inversión; el crédito; los medios de pago; los impuestos; los seguros; el sistema financiero, las instituciones financieras bancarias y no bancarias; y, las medidas de protección.","El enfoque integral planteado para la educación financiera permite definir los diversos aspectos que comprende, como: la conceptualización sobre libertad o independencia financiera, economía, recursos y productividad, riqueza económica individual, familiar y de la nación,  También el dinero y finanzas, ahorro y sus implicaciones, presupuesto personal y familiar, inversión, crédito, medios de pago, impuestos, seguros, el sistema financiero, las instituciones financieras bancarias y no bancarias, y medidas de protección.",María Annette,5.0,6.0,15.0,21.0,,,,,,0,"[5, 6, 15, 21]",4,5.0,Unnecessary Words,"['reduction', 'lexical', 'structural']",3,reduction,100,1,0,0,0,r4plus,long,0,fam=reduction | rules=r4plus | len=long | num=0 | lex=0,fam=reduction | rules=r4plus | len=long
619,3712_LibroBAC.pdf,"El trabajo: el trabajo, con visión económica, ya que existen otras visiones como la antropológica, la sociológica, la psicológica, etc. del mismo fenómeno, es la manera de ganar dinero para satisfacer las necesidades básicas y para aportar a la producción.","Desde una visión económica, el trabajo es la manera de ganar dinero para satisfacer las necesidades básicas y aportar a la producción.",María Annette,2.0,3.0,,,,,,,,0,"[2, 3]",2,2.0,Abstract vs. Concrete Language,"['lexical', 'reduction']",2,lexical,40,2,0,0,0,r2,long,0,fam=lexical | rules=r2 | len=long | num=0 | lex=0,fam=lexical | rules=r2 | len=long
620,3714_LibroBAC.pdf,"Siendo el ser humano, ser por excelencia de la naturaleza, el trabajo es su actividad más importante; su ejercicio influye en el desarrollo individual al utilizar sus potencialidades naturales y determina el producto de trabajo y la cuantificación del progreso de la humanidad.","El trabajo es la actividad más importante del ser humano. Su ejercicio influye en el desarrollo individual al utilizar sus potencialidades naturales, determina el producto de trabajo y la cuantificación del progreso de la humanidad.",María Annette,5.0,6.0,21.0,,,,,,,0,"[5, 6, 21]",3,5.0,Unnecessary Words,"['reduction', 'lexical', 'structural']",3,reduction,43,1,0,0,0,r3,long,0,fam=reduction | rules=r3 | len=long | num=0 | lex=0,fam=reduction | rules=r3 | len=long
624,5190_LibroBAC.pdf,"Pero el número absoluto de pobres aumentó de 1.200 millones a 1.300 millones, y otros 2.000 millones se encuentran en una situación apenas mejor.","Pero el número absoluto de pobres aumentó de mil doscientos millones a mil trecientos millones, y otros dos mil millones se encuentran en una situación un poco mejor.",María Annette,4.0,14.0,,,,,,,,0,"[4, 14]",2,4.0,Ambiguity in Word Meaning,"['lexical', 'structural']",2,lexical,24,4,1,0,0,r2,medium,0,fam=lexical | rules=r2 | len=medium | num=1 | lex=0,fam=lexical | rules=r2 | len=medium
630,5207_LibroBAC.pdf,"Esto que se dice de los países, guardadas las dimensiones, puede decirse también de las personas.",Esto dicho de los países puede aplicar también para las personas.,María Annette,16.0,4.0,,,,,,,,0,"[16, 4]",2,16.0,Parenthetical Phrases,"['reduction', 'lexical']",2,reduction,16,1,0,0,0,r2,medium,0,fam=reduction | rules=r2 | len=medium | num=0 | lex=0,fam=reduction | rules=r2 | len=medium
633,5217_LibroBAC.pdf,"Pero, respondiendo a la pregunta que nos planteábamos al principio, Chatzky afirma que no es preciso ser millonario para alcanzar ese estado feliz con que todos soñamos, cuando se alcanza un ingreso por hogar de 50 mil dólares, la curva de la felicidad se aplana.","Para para responder a la pregunta que nos planteábamos al principio, Chatzky afirma que no es preciso ser millonario para alcanzar ese estado feliz que todos soñamos.  Afirma que cuando se alcanza un ingreso por hogar de 50 mil dólares, la curva de la felicidad se aplana.",María Annette,3.0,12.0,15.0,,,,,,,0,"[3, 12, 15]",3,3.0,Visual Reference Dependence,"['reduction', 'morphosyntactic', 'structural']",3,reduction,45,1,1,1,0,r3,long,0,fam=reduction | rules=r3 | len=long | num=1 | lex=0,fam=reduction | rules=r3 | len=long
639,5245_LibroBAC.pdf,"Ahora bien, realizar la administración de las finanzas personales y familiares, que primero requiere una gran sensatez, orden y disciplina, supone también, según lo dicta la experiencia de muchos especialistas y personas comunes, algunas actividades, entre otras, como las siguientes:","Ahora bien, realizar la administración de las finanzas personales y familiares primero requiere una gran sensatez, orden y disciplina. Y según lo dicta la experiencia de muchos especialistas y personas comunes, supone también algunas actividades como las siguientes:",María Annette,16.0,19.0,,,,,,,,0,"[16, 19]",2,16.0,Parenthetical Phrases,"['reduction', 'structural']",2,reduction,40,1,0,0,0,r2,long,0,fam=reduction | rules=r2 | len=long | num=0 | lex=0,fam=reduction | rules=r2 | len=long
641,5261_LibroBAC.pdf,"Muchas personas, equivocadamente piensan que el momento para comenzar a preocuparse de cómo administrar sus finanzas es cuando tengan suficiente dinero en el banco, pero lo cierto es que a menos que comiencen a aprender los principios que conducen al éxito financiero desde ahora, nunca tendrán suficiente dinero para preocuparse de cómo administrarlo.","Muchas personas piensan equivocadamente que el momento para comenzar a preocuparse por cómo administrar sus finanzas es cuando tengan suficiente dinero en el banco.  Pero lo cierto es que a menos de que comiencen a aprender los principios que conducen al éxito financiero desde ahora, nunca tendrán suficiente dinero para preocuparse de cómo administrarlo.",María Annette,16.0,15.0,,,,,,,,0,"[16, 15]",2,16.0,Parenthetical Phrases,"['reduction', 'structural']",2,reduction,53,1,0,0,0,r2,long,0,fam=reduction | rules=r2 | len=long | num=0 | lex=0,fam=reduction | rules=r2 | len=long
646,5276_LibroBAC.pdf,"Estos bienes son aquellos que se utilizan para la producción de otros bienes de consumo o de inversión y que se deprecian, cuando son parte de un proceso de fabricación, por ejemplo, maquinarias, herramientas, etc.","Estos bienes son aquellos que se utilizan para la producción de otros bienes de consumo o de inversión y que se deprecian cuando son parte de un proceso de fabricación, por ejemplo, maquinarias, herramientas, entre otras.",María Annette,16.0,13.0,,,,,,,,0,"[16, 13]",2,16.0,Parenthetical Phrases,"['reduction', 'lexical']",2,reduction,35,1,0,0,0,r2,long,0,fam=reduction | rules=r2 | len=long | num=0 | lex=0,fam=reduction | rules=r2 | len=long
649,5287_LibroBAC.pdf,"Incluye también el servicio de las deudas que posee, esto es, las cuotas mensuales de sus hipotecas, tarjetas de crédito y otros préstamos que posea.","Incluye también el servicio de las deudas que posee como las cuotas mensuales de sus hipotecas, tarjetas de crédito y otros préstamos que posea.",María Annette,16.0,5.0,,,,,,,,0,"[16, 5]",2,16.0,Parenthetical Phrases,['reduction'],1,reduction,25,1,0,0,0,r2,long,0,fam=reduction | rules=r2 | len=long | num=0 | lex=0,fam=reduction | rules=r2 | len=long
654,7479_LibroBAC.pdf,"Sin embargo, y este es un vacío que no sólo se identifica en esta autora sino prácticamente en todos los autores y autoras que se han ocupado del asunto, ya que no se ocupan o prescinden, absurdamente, del aspecto económico o financiero y que siguiendo el lenguaje de aquella, aquí llamaríamos precisamente el yo financiero.","Este es un vacío que no sólo se identifica en esta autora, sino prácticamente en todos los autores y autoras que se han ocupado del asunto. Ya que prescinden del aspecto económico o financiero y que llamaríamos precisamente el yo financiero de acuerdo con el lenguaje de aquella.",María Annette,16.0,5.0,,,,,,,,0,"[16, 5]",2,16.0,Parenthetical Phrases,['reduction'],1,reduction,55,1,0,0,0,r2,long,0,fam=reduction | rules=r2 | len=long | num=0 | lex=0,fam=reduction | rules=r2 | len=long
658,7484_LibroBAC.pdf,"Alonso, Brailovsky y Ortiz, señalan que para superar la posible dificultad de responder a qué es lo que se pretende o se quiere, quizás sea útil empezar al revés;","Alonso, Brailovsky y Ortiz señalan útil empezar al revés para superar la dificultad de responder qué se pretende o se quiere con la planeación;",María Annette,2.0,7.0,,,,,,,,0,"[2, 7]",2,2.0,Abstract vs. Concrete Language,"['lexical', 'morphosyntactic']",2,lexical,29,1,0,0,0,r2,long,0,fam=lexical | rules=r2 | len=long | num=0 | lex=0,fam=lexical | rules=r2 | len=long
660,7491_LibroBAC.pdf,"Todas las personas seguramente han querido y quieren ahora y a futuro lo mejor para sus vidas y las de sus familias y todo eso implica dinero, por eso señalan estos últimos autores citados, para obtener dicho dinero se debe hacer una especie de catarsis, un acto de contrición como dicen en el catecismo.","Las personas quieren lo mejor para sus vidas y sus familias, y eso implica dinero.",María Annette,3.0,10.0,5.0,6.0,1.0,2.0,,,,1,"[3, 10, 5, 6, 1, 2]",6,3.0,Visual Reference Dependence,"['reduction', 'morphosyntactic', 'lexical']",3,reduction,55,1,0,0,0,r4plus,long,1,fam=reduction | rules=r4plus | len=long | num=0 | lex=1,fam=reduction | rules=r4plus | len=long
662,7496a_LibroBAC.pdf,"Tres preguntas, entonces, que parecen claves para hacer la planeación son en su orden, y las cuales debe responder por escrito la persona: ¿A dónde quisiera usted llegar en su vida?, ¿Qué es lo que usted hace mejor?, ¿Qué es lo que más le gusta hacer?",Tres preguntas son clave para hacer la planeación: ¿A dónde quisiera usted llegar en su vida? ¿Qué es lo que usted hace mejor? ¿Qué es lo que más le gusta hacer? Estas deben responderse en orden y por escrito.,María Annette,16.0,5.0,6.0,,,,,,,0,"[16, 5, 6]",3,16.0,Parenthetical Phrases,"['reduction', 'lexical']",2,reduction,46,3,0,0,0,r3,long,0,fam=reduction | rules=r3 | len=long | num=0 | lex=0,fam=reduction | rules=r3 | len=long
665,7503_LibroBAC.pdf,"Llegar a ser jefe de un Departamento en su empresa o compañía, por ejemplo, es una buena meta, pero, naturalmente, usted no puede esperar conseguirla mañana porque se lo haya propuesto hoy.","Ser jefe de un Departamento en su empresa es una buena meta, pero no puede esperar conseguirla mañana porque se lo haya propuesto hoy.",María Annette,16.0,5.0,,,,,,,,0,"[16, 5]",2,16.0,Parenthetical Phrases,['reduction'],1,reduction,32,1,0,0,0,r2,long,0,fam=reduction | rules=r2 | len=long | num=0 | lex=0,fam=reduction | rules=r2 | len=long
667,7506_LibroBAC.pdf,Ese algo que usted puede hacer enseguida es lo que se llama una Micro-meta.,Eso que usted puede hacer enseguida se llama una micrometa.,María Annette,3.0,5.0,,,,,,,,0,"[3, 5]",2,3.0,Visual Reference Dependence,['reduction'],1,reduction,14,1,0,0,0,r2,medium,0,fam=reduction | rules=r2 | len=medium | num=0 | lex=0,fam=reduction | rules=r2 | len=medium
669,7516_LibroBAC.pdf,"Por ejemplo, si usted se propone en este mismo instante tomar un papel y escribirle una carta a un amigo, podrá hacerlo, sin duda.","Por ejemplo, si usted se propone en este mismo instante tomar un papel y escribirle una carta a un amigo podrá hacerlo.",María Annette,5.0,16.0,,,,,,,,0,"[5, 16]",2,5.0,Unnecessary Words,['reduction'],1,reduction,24,1,0,0,0,r2,medium,0,fam=reduction | rules=r2 | len=medium | num=0 | lex=0,fam=reduction | rules=r2 | len=medium
672,7534_LibroBAC.pdf,"Esto, (y sólo esto) lo mantendrá activo y alerta.",Solo esto lo mantendrá activo y alerta.,María Annette,5.0,16.0,,,,,,,,0,"[5, 16]",2,5.0,Unnecessary Words,['reduction'],1,reduction,9,1,0,0,0,r2,short,0,fam=reduction | rules=r2 | len=short | num=0 | lex=0,fam=reduction | rules=r2 | len=short
674,7541_LibroBAC.pdf,"Por tanto voy a averiguar enseguida en que instituto puedo inscribirme (Micro-meta); voy a estar asistiendo allí ya, antes de 30 días (Mini-meta); y me doy a mi mismo desde este momento tres años, (o dos, o cuatro) para haber terminado. (Meta a mediano plazo).","Por tanto, voy a averiguar enseguida en que instituto puedo inscribirme como micro meta. Voy a asistir antes de 30 días como mini meta. Y me doy a mí mismo desde este momento hasta tres o cuatro años para haber terminado como meta a mediano plazo.",María Annette,3.0,5.0,15.0,,,,,,,0,"[3, 5, 15]",3,3.0,Visual Reference Dependence,"['reduction', 'structural']",2,reduction,45,2,1,0,0,r3,long,0,fam=reduction | rules=r3 | len=long | num=1 | lex=0,fam=reduction | rules=r3 | len=long
